language,condition,avg_dependency_length,avg_complexity,avg_arity,avg_subtree_size,avg_depth,avg_efficiency_ratio
telugu,fully_random,1.7473867595818815,2.7238783649052842,0.5099700897308076,1.8599202392821534,1.386839481555334,1.0411167977648041
telugu,grammar_constrained,1.7473806752037253,2.198201199200533,0.2684876748834111,1.3304463690872752,1.4996668887408395,1.1425806047118756
telugu,projective_random,1.573997233748271,2.2605448154657295,0.2390158172231986,1.2926186291739894,1.8040421792618628,0.9693127543961512
telugu,real,1.7073170731707317,2.1797959183673465,0.24897959183673468,1.316326530612245,1.4857142857142858,1.1159027017072498
telugu,simplified,1.3886925795053005,1.7706106870229006,0.06870229007633588,1.0712468193384224,1.2748091603053435,0.9893478759761838
