language,condition,avg_dependency_length,avg_complexity,avg_arity,avg_subtree_size,avg_depth,avg_efficiency_ratio
persian,fully_random,11.186357243319268,7.085236916851929,0.9381804465729782,5.952102276299171,5.1330174822976735,4.092158004856345
persian,grammar_constrained,6.357433942421454,5.508252517524451,0.726866690101528,3.2973470358346604,5.712516283782387,3.025460802976034
persian,projective_random,6.257227488151659,6.179762738823351,0.7713923235689535,3.7466626271042016,6.603302342315048,3.087566421424407
persian,real,5.6043777867855695,5.257348473889772,0.6915955446260669,3.153768262693476,5.383552726746709,2.7133475010024815
persian,simplified,5.180168776371308,5.045426407102712,0.6413618962287204,2.857538486600961,5.423719149629388,2.9562062829583384
