language,condition,avg_dependency_length,avg_complexity,avg_arity,avg_subtree_size,avg_depth,avg_efficiency_ratio
tamil,fully_random,6.696424630324432,6.1592587709902284,0.879307219484864,5.038478651352109,4.307104131305308,2.8303649545143013
tamil,grammar_constrained,4.541218637992832,5.01807982861653,0.69438493629496,2.949543353252903,5.04859623407374,2.4722721676708876
tamil,projective_random,4.9453125,5.268165431198606,0.7167335034633613,2.9680398590351196,5.583667517316806,2.327743482622828
tamil,real,3.4877862595419846,4.5103086014445175,0.6075727730356753,2.6134821623987743,4.492449113591595,2.25539405285906
tamil,simplified,2.590945194598888,3.806928264868179,0.4460453709380748,1.854996934396076,4.284794604537094,1.693615234733474
